,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type,main_goal_feelBetter,main_goal_loseWeight,main_goal_reducePain,main_goal_stayActive,nutritional_goal_improveNutrition,nutritional_goal_increaseMuscle,nutritional_goal_loseWeight,nutritional_goal_none
143,0ToiZIuwAfO2G8G8rZBC5TjaoW72,37,1,36.0,1,37.0,61.0,1,157.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
144,0U7rgBsCZOfMGoEgHTHQFpalp4K3,69,1,68.0,1,69.0,56.0,1,162.0,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0UGfjGH5Yqhk2N6I84JE9M3mdHC3,194,0,193.0,1,194.0,68.0,1,170.0,1.0,1,3,2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
146,0UMrlfyhizcsxrODryximRZc1jv2,51,1,50.0,1,51.0,61.0,1,169.0,2.0,2,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
147,0Uke37mUv9dYhtTLIDhI77fF1Nn2,26,1,25.0,1,26.0,54.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0Uv7pD03eYOPqdYSAX7XCNksTCv1,26,0,25.0,1,26.0,66.0,1,165.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0VKbvKUpDiT4kEkxWR4VCwtTWC73,36,1,35.0,1,36.0,61.0,1,166.0,2.0,1,1,1,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
150,0VbPVW2DSLgggfofSiW4s8L7lEi2,128,1,127.0,1,128.0,61.0,1,168.0,2.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
151,0VvRczEcQBWT4hRbrIKJu57oy2t1,61,1,60.0,1,61.0,52.0,1,158.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0W72PLcNfBS43Lu7ZJLjLeNt5ON2,211,0,28.0,3,70.33333333333333,61.0,1,160.0,1.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
153,0WEYM4ubpWVNZUMycKgaQzIhnCU2,98,1,97.0,1,98.0,67.0,1,170.0,2.0,2,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
154,0WFwWwKF0SQxew6hk6UVmGpYop53,246,1,245.0,1,246.0,60.0,1,170.0,2.0,2,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
155,0WtPRbEm4ZgxRlgw82Iket0RXIa2,28,1,27.0,1,28.0,58.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0XBCXTtr41gIX46YssK0XsUzyXk1,45,1,44.0,1,45.0,58.0,1,167.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0XIrVltEGGX2N5AMIG8Sshm3I4w2,83,1,82.0,1,83.0,54.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0XR4tx8gFVgkkAkdDLOHAcXRm4w2,25,1,24.0,1,25.0,52.0,1,171.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0Y5JHIOUfpZrKT1pMCzIbdMeHCH3,351,0,281.0,2,175.5,68.0,1,161.0,2.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
160,0YBvOBexa3cbtl1tqYVh7Sjn05h1,109,0,108.0,1,109.0,60.0,1,163.0,1.0,1,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
161,0YFrIs7EhDZ2TYKYrX1yK12GKgt2,122,1,121.0,1,122.0,66.0,1,163.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
162,0ZYL68HhyCYHNMx27tLpT8apeIv1,93,1,92.0,1,93.0,60.0,1,170.0,3.0,1,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163,0Zsp9QGMYuZ4JAzkXv1JGQJOqUs2,45,1,44.0,1,45.0,67.0,1,158.0,2.0,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
164,0a34AYz8uIRUu3SXdvDj4wg0lXZ2,95,1,61.0,4,23.75,59.0,1,167.0,1.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
165,0aAXf1Rg5Bex7FXptXGUvyXRNxJ2,60,1,59.0,1,60.0,62.0,0,163.0,2.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
166,0aaVC4nSPxMvo2oNU4h3f1Jbhbe2,100,1,44.0,3,33.333333333333336,62.0,1,171.0,1.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
167,0ab2Gx03MbTAqaO2jTtNdBOhnZp2,92,1,91.0,1,92.0,64.0,1,163.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0bKaswABluaGO9dyJ9yFixjwpkV2,21,1,19.0,1,21.0,51.0,1,167.0,3.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0bct2XSqZmaCMlhGkeppQwxJGmf1,26,1,25.0,1,26.0,66.0,1,156.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0btb0k5KeeZwpSB7BsVWzIdRhyF3,127,1,126.0,1,127.0,60.0,1,174.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
171,0cI1hjRke1Z9qualh4oWevffJJj2,23,1,22.0,1,23.0,52.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0cNmBRCYungPnsWl0Rp7XCxeWSQ2,188,0,187.0,1,188.0,68.0,1,170.0,2.0,1,1,1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
173,0cazOmOh7yWtHBfUgvl7EmUk5pe2,89,1,88.0,1,89.0,65.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0cpCmTHjMKM3EqOPLN5kbC7sSLz2,175,0,174.0,1,175.0,54.0,0,175.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
175,0dMyZdJu48T3ZdXDdlrjm280svR2,101,0,17.0,6,16.833333333333332,55.0,1,171.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
176,0dpmMGY5uhd50SBm3aJbVL3uIi63,26,1,25.0,1,26.0,59.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0eEZcy78LIXhn5MbR9NqB58WDgk1,67,1,66.0,1,67.0,65.0,1,170.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
178,0eHeUglmCBe6UolneszLna8spRo1,27,1,26.0,1,27.0,54.0,0,180.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0evEA9JHsYVxcBrd682w3VGTxFZ2,119,1,118.0,1,119.0,49.0,0,171.0,2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0eydEubKnLTH7VbsiyZxMvZcLQt2,23,1,22.0,1,23.0,61.0,0,174.0,3.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0fAa2kVa5GdxLpwIMzV9md0Y8Ou1,54,1,53.0,1,54.0,64.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0fKu6c8oKDOWswxmo4DPMTYepmT2,43,1,42.0,1,43.0,56.0,1,150.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0fMVlamtfSbxRItHabx2e7KujlG2,893,1,892.0,1,893.0,46.0,1,170.0,1.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
184,0fVBh2VOPSVhr5IR9AFd1biapNm2,100,1,99.0,1,100.0,63.0,1,163.0,2.0,1,2,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,0fbdVHdnMOSeFeFr5sBV73GY40M2,73,1,72.0,1,73.0,69.0,1,170.0,2.0,2,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
186,0fkSj13Y3ZUAfE4E43ZELZXeu043,91,1,90.0,1,91.0,64.0,0,170.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0g1ztXgyFjgXjy9vwV9KZDo13N02,96,1,9.0,2,48.0,64.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0gGjN96JRqWd3TVCOAHOSIPYQh43,29,1,28.0,1,29.0,56.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0gVmg4ZgxOZXSzrUzhxTkukZMnM2,28,1,27.0,1,28.0,57.0,1,159.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0gZHnvsEbwgtRnNXyg6auQzfejv1,123,1,122.0,1,123.0,60.0,1,153.0,2.0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
191,0gdV7uRRiNVy1uniyuw9UsrAe3H2,30,1,29.0,1,30.0,65.0,1,163.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0ge30KtBbjM4dbwaFa8plpynOl83,102,1,101.0,1,102.0,60.0,1,159.0,2.0,1,2,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
193,0gooF6BkuIOZRVUx2ZBIVa0b3mn2,74,1,73.0,1,74.0,67.0,1,164.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0h8r0OWv8AQySZyQ88SlMAUuajk2,112,1,111.0,1,112.0,66.0,1,160.0,2.0,1,1,1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
195,0hLy7DpmFXRfGP5wGClaTqkuodT2,43,1,42.0,1,43.0,65.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0hlTX1moaMSnyx5q7uPLsVa9f7T2,122,1,121.0,1,122.0,61.0,0,170.0,1.0,1,1,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
197,0iNqPNHVmlSq5rEU9zIejsnIrn12,134,1,133.0,1,134.0,65.0,1,163.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
198,0ifkHh9VU4cKYczikQP6pbcf3jj1,119,1,118.0,1,119.0,58.0,1,165.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0j6KVOkiSHeQUFuZl6qBf0SThYm1,88,1,87.0,1,88.0,51.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0jh5XUcxoXSZqpGks8bn30dELXN2,165,1,30.0,2,82.5,61.0,1,162.0,2.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
201,0jrpdYsaVAej0QUxW241WNt1OWf1,85,1,84.0,1,85.0,60.0,1,150.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0k859kJDzThhXErkz5IKqrsfM0s1,123,1,122.0,1,123.0,69.0,1,173.0,2.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
203,0kJw0eZkfXNysCYb2tyorhN8JK22,27,1,26.0,1,27.0,61.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0kLYaHkbLZMOvTB4MUthWbSTXtc2,92,1,91.0,1,92.0,61.0,1,165.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0kqGR0138DXP8zJgqnsQ35jjeMU2,23,1,22.0,1,23.0,57.0,1,155.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0kuG3hVG7LTkwI3cogOp4Tfbgpp2,25,1,24.0,1,25.0,56.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0l4yDswVZhRdkzajz2AASiW1yjF3,24,1,23.0,1,24.0,58.0,1,151.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0lMFcYIQbWa6wKmSYmvOzwFgCLv1,29,1,28.0,1,29.0,62.0,1,170.0,2.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
209,0lTUzeph7WbjLC75zogjdGXesqC3,158,1,157.0,1,158.0,36.0,1,167.0,2.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
210,0lgyYCU3aSYeGTjXTHXwcfnmMdh1,164,0,163.0,1,164.0,66.0,1,164.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
211,0lhYxxESlOUg0MxYoihwScz5NJC2,102,1,101.0,1,102.0,63.0,1,165.0,2.0,2,1,1,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
212,0lqAfRey1acNC6VWm0EdDESOsIB3,190,0,189.0,1,190.0,71.0,1,162.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
213,0lquPVQtIaRAicoOLBz3s4QMGeW2,176,0,175.0,1,176.0,63.0,1,157.0,2.0,1,2,2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
214,0lychtKhogM4Z8UNsERc4ENwU1h2,61,1,60.0,1,61.0,64.0,1,170.0,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0mCxyAB28oXWsWWXdmATZcgYB3x1,153,0,152.0,1,153.0,64.0,1,174.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
216,0mGEcJn7JnOteQTu94mJS75aSXe2,482,1,481.0,1,482.0,37.0,0,180.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
217,0mQKCZzqbaNZOMSA1nbnpwIODrE3,115,1,114.0,1,115.0,68.0,1,154.0,2.0,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
218,0nK7ft8NbFPhRiYzwFsk5xe0IAe2,17,1,16.0,1,17.0,65.0,1,151.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0nN520mMPEWDFNY5gJLozqYR5wI2,113,1,112.0,1,113.0,48.0,1,173.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0nNoWO6XizUn45uHEGtxtfez3mS2,123,1,122.0,1,123.0,62.0,1,165.0,2.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
221,0nSAOV8uDieGswR7TVn6BZFMH1K2,24,1,23.0,1,24.0,65.0,1,154.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0ng6gw7TZgMZn4q4XrqO10hCeFH3,127,1,126.0,1,127.0,60.0,1,168.0,2.0,1,2,2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
223,0njPsiia4tcyjFYJH6Zm108PRQz1,29,1,28.0,1,29.0,53.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0nsIR6RLNaW5JQiUZgfQgRen3UT2,36,1,35.0,1,36.0,50.0,1,150.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0nwkhgqsPqRbB0KDCnNt5hGUtId2,117,1,116.0,1,117.0,59.0,0,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0oDxdJVVh4crZ2AAeX3ZY4iYcS03,95,1,94.0,1,95.0,62.0,1,163.0,3.0,1,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
227,0oGuA1NFLgW1tFHs0z8eSKOANRp2,145,1,144.0,1,145.0,57.0,1,168.0,2.0,1,2,2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
228,0oRDprfgQ4UAewWddh2vKO8LxQl1,127,1,126.0,1,127.0,62.0,1,157.0,2.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
229,0oeWkShsU7O2Lyb9nhrd1QAKCy13,235,0,234.0,1,235.0,60.0,0,170.0,1.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
230,0ogKTECrbjfs3jgQ4jqWR9YZRqx1,111,1,110.0,1,111.0,66.0,1,154.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0osHelSLlGRvuBmWDDw1YoUxMd43,180,1,179.0,1,180.0,62.0,0,157.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
232,0p19uiB17yPw871hxNtqNP4AQsY2,176,0,174.0,1,176.0,70.0,1,158.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
233,0p26VCUZPkWwF9suWfPa94luijm2,35,1,34.0,1,35.0,56.0,1,163.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0pDKz5dX9MeMW3nqiZEwLSJleLg2,234,0,75.0,2,117.0,61.0,1,167.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
235,0pVzzOLpurfRUKoRBfvWF2m7ESV2,82,1,81.0,1,82.0,62.0,1,167.0,2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0pdurGKbNfgegapQg7hChd2KDzQ2,121,1,120.0,1,121.0,67.0,1,154.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
237,0pi6Rbzkw5WSWDj76jj72XiPhrU2,114,1,113.0,1,114.0,62.0,1,165.0,2.0,2,1,1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
238,0plHUqDD4Nb5f30Dop4av1WFryY2,108,1,107.0,1,108.0,60.0,0,170.0,2.0,1,1,1,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
239,0poDiwb6PIX1kwMk1GGBNNEwMEq1,126,1,125.0,1,126.0,70.0,1,162.0,2.0,2,1,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
240,0pw2pVkBppgSzjVONLrsNBCMV692,46,1,45.0,1,46.0,60.0,1,153.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0q13XkMSLaV9tmudIfJ6VTKRyLF2,56,1,55.0,1,56.0,70.0,0,173.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0qN8EoTmunUon85tFhxSau7FcaG3,41,1,40.0,1,41.0,56.0,1,166.0,3.0,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
243,0qQNEZoITIgueUDLVa4I1jhEM3l1,77,1,76.0,1,77.0,59.0,1,173.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0qmeNevuONYxzoyfxqr89PSJsca2,143,0,142.0,1,143.0,63.0,1,172.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
245,0qvemDPlDZg4ebrOZWF7nRXgO9j2,126,1,125.0,1,126.0,65.0,1,170.0,2.0,2,2,2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
246,0r7yxBpm6QWJu3gfiBQ2g6y1I3A2,85,1,84.0,1,85.0,60.0,0,167.0,3.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0r92sF4MPnSBSqrB3nUzYZovMnk1,51,1,50.0,1,51.0,65.0,1,173.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
248,0rM2F8CYy3QINj43wSO41YPwiti2,174,0,66.0,2,87.0,58.0,1,174.0,1.0,1,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
249,0rUqWLWzm3fFGYkobOG5oMpYHlF2,41,1,40.0,1,41.0,62.0,1,169.0,2.0,1,1,1,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
250,0reFzLkHjeNimoA9ezNX035Rekt1,97,0,96.0,1,97.0,50.0,1,165.0,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0s2QcnL6EMNnT5MyQU3zHxdGRQy2,150,0,36.0,3,50.0,65.0,0,170.0,1.0,1,2,2,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
252,0s74SgkE1vcbgzhWAlOwvzzhX9p2,192,0,191.0,1,192.0,61.0,1,160.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
253,0sHglgMG9eUa7A6LFCFsC4C1Obw2,25,1,24.0,1,25.0,61.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0sPIyuIeYef3USsxStTEZGbqXig2,102,1,101.0,1,102.0,61.0,1,168.0,1.0,2,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
255,0so00ICTcFM1Glubg1k54D8RuvI2,94,1,93.0,1,94.0,66.0,1,162.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0t56jEDPptZPfnfHSF2P0leZS882,35,1,34.0,1,35.0,61.0,0,167.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0tPklmNPdWaCJJ7xfnKpWLWxTxT2,177,0,176.0,1,177.0,70.0,0,180.0,1.0,1,1,1,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
258,0tTQoJZpxPhINtGzZgjYTqW081H3,111,1,110.0,1,111.0,63.0,1,165.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
259,0thtfqGIVFWO74vfDMtmigeljqk1,63,1,62.0,1,63.0,60.0,1,162.0,1.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
260,0uCQ27pWbUWWMmtncRC4pXsOGRO2,101,1,100.0,1,101.0,61.0,1,152.0,3.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
261,0uc6XZzBlZeLD90vnpYFkbqnPef2,43,1,42.0,1,43.0,60.0,1,162.0,2.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
262,0ug79AMeWoWbAMwCFJRmrgIBriq2,125,1,124.0,1,125.0,50.0,1,162.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0uo9lEtETCd589Wq2Bglql9SNTo2,140,1,139.0,1,140.0,63.0,1,152.0,2.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
264,0v0E9VGZ3Je6OKrTg0UOHApKpJD3,118,1,117.0,1,118.0,60.0,1,157.0,2.0,1,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265,0vCN4rFEFhTYA6NttbnkQ7JUxfk1,114,1,113.0,1,114.0,66.0,0,178.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
266,0vDGWvyNuUbZjU3badzhEHMe5LD2,122,1,121.0,1,122.0,77.0,1,157.0,2.0,2,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
267,0vUSUKFsT1dPskhStNtNmS5ODJf2,182,0,65.0,3,60.66666666666666,68.0,1,161.0,2.0,2,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
268,0x35IcTCHgXA92j79QNs4jPf0tR2,106,0,105.0,1,106.0,67.0,1,164.0,2.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
269,0x3NJKIn3HhTyYPO3t6MGYAPll53,41,1,40.0,1,41.0,69.0,1,154.0,1.0,1,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
270,0x5vVbg1u0N5JFm79SdRGmIWLho2,135,1,6.0,4,33.75,58.0,1,180.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0xByxM9p9NfM70ThgahBxFxgZFH3,35,1,34.0,1,35.0,58.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0xPxwDuNYAevBsqktYeoSjkeFmz1,384,1,383.0,1,384.0,60.0,1,170.0,1.0,2,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
273,0xbdWTMeRyNfoKbC7rIu2PXdm8B3,35,1,34.0,1,35.0,70.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0xq9kT6zIFRNg3daqx1wWfUJWZr1,23,1,22.0,1,23.0,61.0,1,155.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0y76yzQDeXMYcOzrc2jQH0thlYS2,150,0,22.0,2,75.0,59.0,1,156.0,2.0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
276,0y7l8Pts37bLLwMO1U0cNTeGPWo2,113,1,112.0,1,113.0,64.0,1,174.0,1.0,2,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
277,0yTGZVRcsuU29aj6cjpJ6Kp6pxD2,124,0,7.0,6,20.666666666666668,66.0,1,159.0,1.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
278,0ykGL1I4VUSwUBaNqJz8nrbg8aH2,140,1,139.0,1,140.0,80.0,1,156.0,1.0,1,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
279,0ylNPbfvBEfQStJ7Ih8NrfrX0vk1,23,1,22.0,1,23.0,62.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0yy8oznD5cVmobY5HvztuRSKq9A2,59,1,58.0,1,59.0,52.0,1,161.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0yylglZsmzQ05Ta0qJYjeCTE8303,209,0,208.0,1,209.0,68.0,1,153.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
282,0z3PA7Wb1wWhtyFwKUNjphJL64F3,65,0,28.0,6,10.833333333333334,59.0,1,153.0,1.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
283,0z492spjcVTwMh4ebggjSKCZNbF3,36,1,35.0,1,36.0,66.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0z7jjj4CPqgv5PsnOU6Y7ADdCaY2,88,1,87.0,1,88.0,71.0,1,170.0,2.0,2,1,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
285,0zAviqc1W9WUheLnajQ7aceuWOg2,284,0,283.0,1,284.0,57.0,1,170.0,1.0,2,2,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
286,0zCy2xToYOgJKTRlGDsUuQqxOoK2,114,1,62.0,3,38.0,61.0,0,192.0,1.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
